[Tangents] cambiar
0 -19.8190462819367
0.00647675131611702 -19.8218608875172
0.012953502632234 -19.8415480510475
0.019430253948351 -19.8948523781634
0.0259070052644681 -19.9981078138114
0.0323837565805851 -20.1667959230327
0.0388605078967021 -20.4150027792451
0.0453372592128191 -20.7548657921556
0.0518140105289361 -21.1961169296455
0.0582907618450531 -21.7425196722343
0.0647675131611702 -22.3861862408921
0.0712442644772872 -23.1171910399423
0.0777210157934042 -23.9260312705214
0.0841977671095212 -24.8039640347139
0.0906745184256382 -25.743179050894
0.0971512697417552 -26.7368506377047
0.103628021057872 -27.779111330766
0.110104772373989 -28.8649810384981
0.116581523690106 -29.9902757064881
0.123058275006223 -31.1515108404721
0.12953502632234 -32.3458088019977
0.136011777638457 -33.5708144330198
0.142488528954574 -34.8246208343933
0.148965280270691 -36.1057055343231
0.155442031586808 -37.4128764392505
0.161918782902925 -38.7452265743327
0.168395534219042 -40.1020965014024
0.174872285535159 -41.4830433272583
0.181349036851276 -42.8878153105915
0.187825788167393 -44.3163311990968
0.19430253948351 -45.7686635559635
0.200779290799628 -47.2450254551152
0.207256042115744 -48.7456871993278
0.213732793431862 -50.268267168609
0.220209544747979 -51.8071444538173
0.226686296064096 -53.3569470009484
0.233163047380213 -54.9126992160629
0.23963979869633 -56.4697307662857
0.246116550012447 -58.0235965585624
0.252593301328564 -59.5700068750188
0.259070052644681 -61.1047665936638
0.265546803960798 -62.623722484974
0.272023555276915 -64.1227176941455
0.278500306593032 -65.597552661765
0.284977057909149 -67.0439518821714
0.291453809225266 -68.4575360371519
0.297930560541383 -69.8337991663041
0.3044073118575 -71.1680906407953
0.310884063173617 -72.4558146540468
0.317360814489734 -73.695389975145
0.323837565805851 -74.8875081585489
0.330314317121968 -76.0327626061472
0.336791068438085 -77.131608479324
0.343267819754202 -78.1843824734545
0.349744571070319 -79.1913199141267
0.356221322386436 -80.1525696601419
0.362698073702553 -81.0682071937388
0.36917482501867 -81.9382461982018
0.375651576334787 -82.762648860823
0.382128327650904 -83.5413350906154
0.388605078967021 -84.2741908019439
0.395081830283138 -84.9610753849419
0.401558581599255 -85.601828459435
0.408035332915372 -86.1962759897346
0.414512084231489 -86.7442358221022
0.420988835547606 -87.2455226941149
0.427465586863723 -87.6999527550074
0.43394233817984 -88.1073476278471
0.440419089495957 -88.4675380377533
0.446895840812074 -88.7803670250143
0.453372592128191 -89.045692757647
0.459849343444308 -89.2633909544957
0.466326094760425 -89.4340934930348
0.472802846076542 -89.5624404678792
0.479279597392659 -89.6544411627548
0.485756348708776 -89.7161286671026
0.492233100024893 -89.7535522382648
0.49870985134101 -89.7727716775382
0.505186602657127 -89.779852854111
