[Tangents] cambiar
0 -22.8190462819367
0.00647675131611702 -22.8218608875172
0.012953502632234 -22.8415480510475
0.019430253948351 -22.8948523781634
0.0259070052644681 -22.9981078138114
0.0323837565805851 -23.1667959230327
0.0388605078967021 -23.4150027792451
0.0453372592128191 -23.7548657921556
0.0518140105289361 -24.1961169296455
0.0582907618450531 -24.7425196722343
0.0647675131611702 -25.3861862408921
0.0712442644772872 -26.1171910399423
0.0777210157934042 -26.9260312705214
0.0841977671095212 -27.8039640347139
0.0906745184256382 -28.743179050894
0.0971512697417552 -29.7368506377047
0.103628021057872 -30.779111330766
0.110104772373989 -31.8649810384981
0.116581523690106 -32.9902757064881
0.123058275006223 -34.1515108404721
0.12953502632234 -35.3458088019977
0.136011777638457 -36.5708144330198
0.142488528954574 -37.8246208343933
0.148965280270691 -39.1057055343231
0.155442031586808 -40.4128764392505
0.161918782902925 -41.7452265743327
0.168395534219042 -43.1020965014024
0.174872285535159 -44.4830433272583
0.181349036851276 -45.8878153105915
0.187825788167393 -47.3163311990968
0.19430253948351 -48.7686635559635
0.200779290799628 -50.2450254551152
0.207256042115744 -51.7456871993278
0.213732793431862 -53.268267168609
0.220209544747979 -54.8071444538173
0.226686296064096 -56.3569470009484
0.233163047380213 -57.9126992160629
0.23963979869633 -59.4697307662857
0.246116550012447 -61.0235965585624
0.252593301328564 -62.5700068750188
0.259070052644681 -64.1047665936638
0.265546803960798 -65.623722484974
0.272023555276915 -67.1227176941455
0.278500306593032 -68.597552661765
0.284977057909149 -70.0439518821714
0.291453809225266 -71.4575360371519
0.297930560541383 -72.8337991663041
0.3044073118575 -74.1680906407953
0.310884063173617 -75.4558146540468
0.317360814489734 -76.695389975145
0.323837565805851 -77.8875081585489
0.330314317121968 -79.0327626061472
0.336791068438085 -80.131608479324
0.343267819754202 -81.1843824734545
0.349744571070319 -82.1913199141267
0.356221322386436 -83.1525696601419
0.362698073702553 -84.0682071937388
0.36917482501867 -84.9382461982018
0.375651576334787 -85.762648860823
0.382128327650904 -86.5413350906154
0.388605078967021 -87.2741908019439
0.395081830283138 -87.9610753849419
0.401558581599255 -88.601828459435
0.408035332915372 -89.1962759897346
0.414512084231489 -89.7442358221022
0.420988835547606 -90.2455226941149
0.427465586863723 -90.6999527550074
0.43394233817984 -91.1073476278471
0.440419089495957 -91.4675380377533
0.446895840812074 -91.7803670250143
0.453372592128191 -92.045692757647
0.459849343444308 -92.2633909544957
0.466326094760425 -92.4340934930348
0.472802846076542 -92.5624404678792
0.479279597392659 -92.6544411627548
0.485756348708776 -92.7161286671026
0.492233100024893 -92.7535522382648
0.49870985134101 -92.7727716775382
0.505186602657127 -92.779852854111
